city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Mandres-les-Roses,48.7022,2.5444,France,FR,Île-de-France,,4766,4766
Créon,44.7744,-0.3481,France,FR,Nouvelle-Aquitaine,,4764,4764
Cerizay,46.8214,-0.6647,France,FR,Nouvelle-Aquitaine,,4762,4762
Dieulouard,48.8397,6.0697,France,FR,Grand Est,,4760,4760
Sézanne,48.7189,3.7228,France,FR,Grand Est,,4756,4756
Billom,45.7228,3.3386,France,FR,Auvergne-Rhône-Alpes,,4754,4754
Gorges,47.1017,-1.3039,France,FR,Pays de la Loire,,4752,4752
Banyuls-sur-Mer,42.4822,3.1275,France,FR,Occitanie,,4752,4752
Vermelles,50.4883,2.7458,France,FR,Hauts-de-France,,4741,4741
Sequedin,50.6264,2.9850,France,FR,Hauts-de-France,,4739,4739
La Chapelle-des-Fougeretz,48.1772,-1.7328,France,FR,Bretagne,,4735,4735
Sainte-Eulalie,44.9089,-0.4719,France,FR,Nouvelle-Aquitaine,,4733,4733
Guise,49.9003,3.6275,France,FR,Hauts-de-France,,4731,4731
Phalsbourg,48.7678,7.2583,France,FR,Grand Est,,4728,4728
Hallennes-lès-Haubourdin,50.6133,2.9594,France,FR,Hauts-de-France,,4727,4727
Levens,43.8608,7.2244,France,FR,Provence-Alpes-Côte d’Azur,,4726,4726
Saint-Nicolas,50.3028,2.7772,France,FR,Hauts-de-France,,4724,4724
Le Tréport,50.0606,1.3711,France,FR,Normandie,,4723,4723
Ars-sur-Moselle,49.0781,6.0742,France,FR,Grand Est,,4714,4714
Laigneville,49.2961,2.4456,France,FR,Hauts-de-France,,4712,4712
Ollainville,48.5897,2.2192,France,FR,Île-de-France,,4712,4712
Neufchâtel-en-Bray,49.7339,1.4406,France,FR,Normandie,,4711,4711
Écommoy,47.8283,0.2731,France,FR,Pays de la Loire,,4710,4710
Rognes,43.6644,5.3472,France,FR,Provence-Alpes-Côte d’Azur,,4706,4706
Sainte-Soulle,46.1861,-1.0119,France,FR,Nouvelle-Aquitaine,,4703,4703
Auchy-les-Mines,50.5125,2.7839,France,FR,Hauts-de-France,,4700,4700
Bonnières-sur-Seine,49.0353,1.5797,France,FR,Île-de-France,,4700,4700
Charmes,48.3717,6.2925,France,FR,Grand Est,,4700,4700
La Frette-sur-Seine,48.9742,2.1783,France,FR,Île-de-France,,4697,4697
Ribeauvillé,48.1953,7.3183,France,FR,Grand Est,,4697,4697
Mésanger,47.4331,-1.2314,France,FR,Pays de la Loire,,4697,4697
Veneux-les-Sablons,48.3778,2.7928,France,FR,Île-de-France,,4696,4696
Billy-Berclau,50.5189,2.8675,France,FR,Hauts-de-France,,4693,4693
Saint-Leu-d’Esserent,49.2172,2.4219,France,FR,Hauts-de-France,,4692,4692
Guesnain,50.3525,3.1447,France,FR,Hauts-de-France,,4691,4691
Bouloc,43.7803,1.4050,France,FR,Occitanie,,4689,4689
Lamotte-Beuvron,47.6022,2.0247,France,FR,Centre-Val de Loire,,4688,4688
Chasseneuil-du-Poitou,46.6511,0.3722,France,FR,Nouvelle-Aquitaine,,4687,4687
Lorette,45.5119,4.5811,France,FR,Auvergne-Rhône-Alpes,,4684,4684
Beynost,45.8403,5.0014,France,FR,Auvergne-Rhône-Alpes,,4684,4684
Lisle-sur-Tarn,43.8536,1.8111,France,FR,Occitanie,,4682,4682
Bavilliers,47.6194,6.8306,France,FR,Bourgogne-Franche-Comté,,4680,4680
Ingersheim,48.0947,7.3064,France,FR,Grand Est,,4679,4679
Barbezieux-Saint-Hilaire,45.4728,-0.1556,France,FR,Nouvelle-Aquitaine,,4678,4678
Verneuil-en-Halatte,49.2764,2.5222,France,FR,Hauts-de-France,,4677,4677
Vitry-en-Artois,50.3258,2.9831,France,FR,Hauts-de-France,,4676,4676
La Haie-Fouassière,47.1556,-1.3992,France,FR,Pays de la Loire,,4675,4675
Hagetmau,43.6553,-0.5936,France,FR,Nouvelle-Aquitaine,,4671,4671
Marvejols,44.5533,3.2900,France,FR,Occitanie,,4667,4667
Langeais,47.3256,0.4061,France,FR,Centre-Val de Loire,,4667,4667
Die,44.7536,5.3703,France,FR,Auvergne-Rhône-Alpes,minor,4665,4665
Bièvres,48.7556,2.2150,France,FR,Île-de-France,,4662,4662
Villefranche-de-Lauragais,43.3997,1.7181,France,FR,Occitanie,,4662,4662
Monville,49.5464,1.0756,France,FR,Normandie,,4661,4661
Drap,43.7550,7.3214,France,FR,Provence-Alpes-Côte d’Azur,,4660,4660
Ceyreste,43.2136,5.6297,France,FR,Provence-Alpes-Côte d’Azur,,4656,4656
Roques,43.5106,1.3764,France,FR,Occitanie,,4654,4654
Munster,48.0414,7.1342,France,FR,Grand Est,,4653,4653
Nivillac,47.5339,-2.2825,France,FR,Bretagne,,4645,4645
Saint-Sulpice,44.9100,-0.3906,France,FR,Nouvelle-Aquitaine,,4643,4643
Quiberon,47.4833,-3.1206,France,FR,Bretagne,,4640,4640
Luzarches,49.1131,2.4222,France,FR,Île-de-France,,4637,4637
Venansault,46.6861,-1.5125,France,FR,Pays de la Loire,,4636,4636
Pont-l’Évêque,49.2856,0.1839,France,FR,Normandie,,4634,4634
Saint-Martin-des-Champs,48.5761,-3.8436,France,FR,Bretagne,,4626,4626
Bassens,45.5811,5.9408,France,FR,Auvergne-Rhône-Alpes,,4625,4625
Noiseau,48.7769,2.5472,France,FR,Île-de-France,,4622,4622
Saint-Méen-le-Grand,48.1892,-2.1908,France,FR,Bretagne,,4622,4622
Beuzeville,49.3447,0.3425,France,FR,Normandie,,4619,4619
Trouville-sur-Mer,49.3675,0.0817,France,FR,Normandie,,4614,4614
Noirmoutier-en-l’Île,47.0014,-2.2433,France,FR,Pays de la Loire,,4614,4614
Angres,50.4092,2.7586,France,FR,Hauts-de-France,,4613,4613
Blénod-lès-Pont-à-Mousson,48.8833,6.0472,France,FR,Grand Est,,4613,4613
Samer,50.6397,1.7453,France,FR,Hauts-de-France,,4611,4611
Rilhac-Rancon,45.8969,1.3186,France,FR,Nouvelle-Aquitaine,,4610,4610
Lestrem,50.6222,2.6850,France,FR,Hauts-de-France,,4610,4610
Jargeau,47.8647,2.1250,France,FR,Centre-Val de Loire,,4606,4606
Milly-la-Forêt,48.4042,2.4669,France,FR,Île-de-France,,4606,4606
Nilvange,49.3422,6.0500,France,FR,Grand Est,,4601,4601
Ham,49.7464,3.0728,France,FR,Hauts-de-France,,4596,4596
Blotzheim,47.6017,7.4953,France,FR,Grand Est,,4593,4593
Villiers-sur-Orge,48.6578,2.3028,France,FR,Île-de-France,,4592,4592
Bizanos,43.2875,-0.3514,France,FR,Nouvelle-Aquitaine,,4590,4590
Salies-de-Béarn,43.4708,-0.9264,France,FR,Nouvelle-Aquitaine,,4589,4589
Évin-Malmaison,50.4383,3.0333,France,FR,Hauts-de-France,,4588,4588
Robion,43.8450,5.1128,France,FR,Provence-Alpes-Côte d’Azur,,4587,4587
Marchiennes-Ville,50.4081,3.2822,France,FR,Hauts-de-France,,4587,4587
Teyran,43.6842,3.9281,France,FR,Occitanie,,4585,4585
Selles-sur-Cher,47.2756,1.5547,France,FR,Centre-Val de Loire,,4581,4581
La Turballe,47.3456,-2.5067,France,FR,Pays de la Loire,,4580,4580
Saint-Jean-de-Bournay,45.5022,5.1378,France,FR,Auvergne-Rhône-Alpes,,4579,4579
Nozay,48.6603,2.2428,France,FR,Île-de-France,,4577,4577
Saint-Hilaire-de-Loulay,47.0031,-1.3308,France,FR,Pays de la Loire,,4577,4577
Sanilhac,45.1217,0.7139,France,FR,Nouvelle-Aquitaine,,4576,4576
Ballainvilliers,48.6753,2.2964,France,FR,Île-de-France,,4575,4575
Lescure-d’Albigeois,43.9533,2.1703,France,FR,Occitanie,,4571,4571
Grésy-sur-Aix,45.7231,5.9339,France,FR,Auvergne-Rhône-Alpes,,4570,4570
Saint-Père-en-Retz,47.2056,-2.0410,France,FR,Pays de la Loire,,4570,4570
Château-du-Loir,47.6933,0.4181,France,FR,Pays de la Loire,,4567,4567
Espalion,44.5225,2.7631,France,FR,Occitanie,,4559,4559
Soucieu-en-Jarrest,45.6778,4.7039,France,FR,Auvergne-Rhône-Alpes,,4557,4557
Volvic,45.8703,3.0369,France,FR,Auvergne-Rhône-Alpes,,4555,4555
Grimaud,43.2733,6.5217,France,FR,Provence-Alpes-Côte d’Azur,,4553,4553
Charly,45.6489,4.7947,France,FR,Auvergne-Rhône-Alpes,,4552,4552
Condé-sur-Noireau,48.8508,-0.5500,France,FR,Normandie,,4551,4551
Véretz,47.3597,0.8056,France,FR,Centre-Val de Loire,,4551,4551
Saint-Pierre-de-Chandieu,45.6464,5.0147,France,FR,Auvergne-Rhône-Alpes,,4541,4541
Le Thillay,49.0047,2.4708,France,FR,Île-de-France,,4534,4534
L’Hermitage,48.1258,-1.8158,France,FR,Bretagne,,4533,4533
Auberchicourt,50.3328,3.2322,France,FR,Hauts-de-France,,4533,4533
Camaret-sur-Aigues,44.1633,4.8739,France,FR,Provence-Alpes-Côte d’Azur,,4533,4533
Casteljaloux,44.3144,0.0881,France,FR,Nouvelle-Aquitaine,,4533,4533
Thourotte,49.4786,2.8836,France,FR,Hauts-de-France,,4531,4531
La Chaussée-Saint-Victor,47.6139,1.3653,France,FR,Centre-Val de Loire,,4530,4530
Legé,46.8856,-1.5989,France,FR,Pays de la Loire,,4530,4530
Cap-d’Ail,43.7211,7.4056,France,FR,Provence-Alpes-Côte d’Azur,,4529,4529
Buzançais,46.8900,1.4225,France,FR,Centre-Val de Loire,,4528,4528
Iffendic,48.1303,-2.0336,France,FR,Bretagne,,4528,4528
La Fouillouse,45.5039,4.3136,France,FR,Auvergne-Rhône-Alpes,,4527,4527
Plouha,48.6756,-2.9294,France,FR,Bretagne,,4522,4522
Leucate,42.9094,3.0289,France,FR,Occitanie,,4520,4520
Sarralbe,48.9961,7.0278,France,FR,Grand Est,,4520,4520
Saint-Laurent-du-Pont,45.3875,5.7347,France,FR,Auvergne-Rhône-Alpes,,4520,4520
Crespin,50.4200,3.6614,France,FR,Hauts-de-France,,4514,4514
Maraussan,43.3667,3.1578,France,FR,Occitanie,,4514,4514
Bray-Dunes,51.0711,2.5275,France,FR,Hauts-de-France,,4507,4507
